4750|Red Cliff II|The battle of Red Cliff continues and the alliance between Xu and East Wu is fracturing.  With Cao Cao's massive forces on their doorstep, will the kingdoms of Xu and East Wu survive?
6928|De viaje con los Derbez|The series follows the fun and endearing Derbez family as they discover new cultures in foreign lands and for the first time – all together and unfiltered.
4336|Dragon Ball Z: The World's Strongest|The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.
4759|Uri: The Surgical Strike|Following the roguish terrorist attacks at Uri Army Base camp in Kashmir, India takes the fight to the enemy, in its most successful covert operation till date with one and only one objective of avenging their fallen heroes.
4292|Leroy & Stitch|Lilo, Stitch, Jumba, and Pleakley have finally caught all of Jumba's genetic experiments and found the one true place where each of them belongs. Stitch, Jumba and Pleakley are offered positions in the Galactic Alliance, turning them down so they can stay on Earth with Lilo, but Lilo realizes her alien friends have places where they belong – and it's finally time to say "aloha".
5496|Jesus Christ Superstar|As played out by a theatre troupe, the last days of Jesus Christ are depicted from the perspective of Judas Iscariot, his betrayer. As Jesus' following increases, Judas begins to worry that Jesus is falling for his own hype, forgetting the principles of his teachings and growing too close to the prostitute Mary Magdalene.
7022|I'll Be Gone in the Dark|An exploration of the case of the Golden State Killer who terrorized California in the 1970s and 1980s, committing 50 sexual assaults and 10 murders, and true crime author Michelle McNamara's obsessive quest to find justice on behalf of his victims.
5481|1900|The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.
6432|Club 57|When Eva and Rubén travel back in time to 1957, they try to go unnoticed until they find a way to return. Their plans change after Eva falls for Italian heartthrob JJ, and her actions begin to drastically alter the future.
6970|Top Secret UFO Projects Declassified|Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty.
5217|Scooby-Doo and the Alien Invaders|A cosmic case of flying saucers, intergalactic intrigue and out-of-this-world romance launches Scooby-Doo! and the Mystery Inc., Gang into their most unearthly adventure ever.
5873|Locked Up: The Oasis|After a few years dedicating themselves to robbing jewelers, banks and casinos, it is time for Macarena and Zulema to separate.
4962|Life-Size|Sad and lonely after the death of her mother, Casey would do anything to see her again. But when a series of mystic mishaps mistakenly brings her fashion doll “Eve” to life instead, it changes Casey’s world forever!
4305|Dragon Ball: Yo! Son Goku and His Friends Return!!|Following the defeat of Majin Buu, Son Goku and friends travel to Mr. Satan's newly-opened hotel for an all-you-can-eat banquet, when they are paid a visit by Vegeta's younger brother Tarble. They are informed by Tarble that the terrible brother duo of Abo and Cado have terrorized his planet and are on their way to Earth.
2558|The Flu|A case of the flu quickly morphs into a pandemic. As the death toll mounts and the living panic, the government plans extreme measures to contain it.
5079|Pee-wee's Big Adventure|The eccentric and childish Pee-wee Herman embarks on a big adventure when his beloved bicycle is stolen. Armed with information from a fortune-teller and a relentless obsession with his prized possession, Pee-wee encounters a host of odd characters and bizarre situations as he treks across the country to recover his bike.
6582|Making a Murderer|Filmed over 10 years, this real-life thriller follows a DNA exoneree who, while exposing police corruption, becomes a suspect in a grisly new crime.
6952|Undertaker: The Last Ride|The anticipated WWE Network docuseries will look back on The Undertaker’s storied WWE career and place a focus on the ongoing challenges the wrestling legend appears to have with a career beginning to near it's end.
2969|Shutter|When Jane and Tun run over a girl in a car accident, they speed away immediately from the crime scene. However, Tun, a photographer, soon discovers strange shadows in his photos, which unsettles them.
5671|Bonanza: The Return|A man with a grudge against the late Little Joe seeks revenge on the Cartwrights and attempts to take over the Ponderosa.
5693|Urban Cowboy|After moving to Pasadena, Texas, country boy Bud Davis starts hanging around a bar called Gilley's, where he falls in love with Sissy, a cowgirl who believes the sexes are equal. They eventually marry, but their relationship is turbulent due to Bud's traditional view of gender roles. Jealousy over his rival leads to their separation, but Bud attempts to win Sissy back by triumphing at Gilley's mechanical bull-riding competition.
6579|Toy Boy|After seven years in a Málaga prison, a male stripper is released pending retrial and sets out to prove his lover framed him for her husband's murder.
4973|Heaven Can Wait|Joe Pendleton is a quarterback preparing to lead his team to the superbowl when he is almost killed in an accident. An overanxious angel plucks him to heaven only to discover that he wasn't ready to die, and that his body has been cremated. A new body must be found, and that of a recently-murdered millionaire is chosen. His wife and accountant—the murderers—are confused by this development, as he buys the L.A. Rams in order to once again quarterback them into the Superbowl.
5152|The Cheetah Girls|A four-member teen girl group named the Cheetah Girls go to a Manhattan High School for the Performing Arts and try to become the first freshmen to win the talent show in the school's history. During the talent show auditions, they meet a big-time producer named Jackal Johnson, who tries to make the group into superstars, but the girls run into many problems.
7051|Café con Aroma de Mujer|Café con aroma de mujer is a 1994 Colombian telenovela, produced by then programming company RCN TV on state-owned Canal A. It was written and created by Fernando Gaitán. It was broadcast in several countries throughout Latin America, North America and Europe.
4195|Waking Life|Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.
5561|Hair|Upon receiving his draft notice and leaving his family ranch in Oklahoma, Claude heads to New York and befriends a tribe of long-haired hippies on his way to boot camp.
4730|Balkan Line|After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.
7057|BIA|BIA tells the story of a group of teens who discover, share and develop their talents in the "Fundom", a place where they gather to hang out, create and express their art in a fun-filled and casual environment. Bia Urquiza, the main character, is a 16-year-old girl with great imagination and creativity.
4200|Barbie and the Diamond Castle|Liana and Alexa are best friends who share everything, including their love of singing. Upon meeting a girl inside a mirror, the duo embark on a journey that will put their friendship to the ultimate test.
5179|Adventures in Babysitting|Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally ran away into the big city without any supervision.
5556|Michael Jackson's Thriller|A night at the movies turns terrifying when Michael and his date are attacked by zombies. Released at the height of Thriller’s success, the short film redefined the music video, broke racial barriers, and became the first inducted into the U.S. National Film Registry.
6594|The Jinx: The Life and Deaths of Robert Durst|Robert Durst, scion of NY's billionaire real-estate family, has been accused of three murders but has evaded justice for over 30 years. Durst speaks in this true crime series, revealing secrets of a case that has baffled authorities.
5168|Middle School: The Worst Years of My Life|A quiet teenage artist Rafe Katchadorian has a wild imagination and is sick of middle school and the rules that have been put before him. Rafe and his best friend Leo have come up with a plan: break every rule in the school hand book and as you expect trouble follows.
7011|Life's Too Short|Life's Too Short is a British sitcom mockumentary created and written by Ricky Gervais and Stephen Merchant from an idea by Warwick Davis, and is as described by Gervais, about "the life of a showbiz dwarf".
4516|American Gigolo|Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him.
1164|1922|A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate.
6178|Merlí. Sapere Aude|In this drama set at a university, a wayward philosophy student navigate life on campus while seeking guidance from an intriguing new professor.
4957|One Missed Call|People mysteriously start receiving voicemail messages from their future selves, in the form of the sound of them reacting to their own violent deaths, along with the exact date and time of their future death, listed on the message log. The plot thickens as the surviving characters pursue the answers to this mystery which could save their lives.
1392|I Am Not an Animal|I Am Not An Animal is an animated comedy series about the only six talking animals in the world, whose cosseted existence in a vivisection unit is turned upside down when they are liberated by animal rights activists.
2786|Coma|A young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world. A world that is filled with the memories of all current coma patients. Just like a human memory this world is fragmental, chaotic and unstable. This is COMA: icecaps, rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent.
4211|Barbie in A Mermaid Tale|Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.
5215|The Barbie Diaries|Barbie is disheartened when Todd breaks her heart and goes back to his former girlfriend. But things change when she comes across a diary, which makes her wishes come true.
3060|The Turning|A young woman quits her teaching job to become a private tutor and governess for two wealthy young kids, but soon starts to suspect there’s more to their house than meets the eye.
6984|The Keepers|This docuseries examines the decades-old murder of Sister Catherine Cesnik and its suspected link to a priest accused of abuse.
5491|My Friend Dahmer|Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.
5349|Hoop Dreams|Every school day, African-American teenagers William Gates and Arthur Agee travel 90 minutes each way from inner-city Chicago to St. Joseph High School in Westchester, Illinois, a predominately white suburban school well-known for the excellence of its basketball program. Gates and Agee dream of NBA stardom, and with the support of their close-knit families, they battle the social and physical obstacles that stand in their way. This acclaimed documentary was shot over the course of five years.
4416|Berserk: The Golden Age Arc II - The Battle for Doldrey|The Band of the Hawk and their enigmatic leader Griffith continue winning battle after battle as their prestige throughout the kingdom of Midland grows. But their latest task is one that has seen failure from everyone who has attempted it: the subjugation of the impenetrable fortress of Doldrey.
5334|F for Fake|Documents the lives of infamous fakers Elmyr de Hory and Clifford Irving. De Hory, who later committed suicide to avoid more prison time, made his name by selling forged works of art by painters like Picasso and Matisse. Irving was infamous for writing a fake autobiography of Howard Hughes. Welles moves between documentary and fiction as he examines the fundamental elements of fraud and the people who commit fraud at the expense of others.
6979|Into the Unknown: Making Frozen II|The team behind Frozen II open their doors to cameras for a six-part documentary series to reveal the hard work, heart, and collaboration it takes to create one of the most highly-anticipated films in Walt Disney Animation Studios’ near-century of moviemaking. Cameras were there to capture an eye-opening - and at times jaw-dropping - view of the challenges and the breakthroughs, the artistry, creativity and the complexity of creating the #1 animated feature of all time.
4491|Death Note|Light Yagami finds the "Death Note," a notebook with the power to kill, and decides to create a Utopia by killing the world's criminals, and soon the world's greatest detective, "L," is hired to find the mysterious murderer. An all out battle between the two greatest minds on earth begins and the winner will control the world.
4503|The Long Goodbye|In 1970s Hollywood, Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.
4237|Saint Seiya: Legend of Sanctuary|Mitsumasa Kido discovers a misterious baby in the himalayas whom he adopts as his grandaughter. 16 years later, Saori Kido is a young girl troubled by her mysterious powers. She is saved by Seiya from an assassin sent to kill her. Saori then learns she is the reincarnation of the Goddess Athena with Seiya being one of her Saints sworn to protect her. Upon learning of her destiny, she heads to the Sanctuary to rebel against the Pope's murderous plot.
6961|Wild Wild Country|When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.
4330|Curious George|When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.
2981|Stir of Echoes|After being hypnotized by his sister-in-law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.
6644|Marianne|When a novelist realizes her terrifying stories are coming true, she returns to her hometown to face the demons from her past that inspire her writing.
6953|Haunted|Real people sit down with friends and family to share terrifying true stories from their past, re-created through chilling re-enactments.
4813|The Secret Garden|A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and forgotten. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.
7064|Harry Potter: Hogwarts Tournament of Houses|Wizarding World fans put their Harry Potter knowledge to the test for the ultimate honor to be named House Cup champion.
5676|The Shootist|Afflicted with a terminal illness John Bernard Books, the last of the legendary gunfighters, quietly returns to Carson City for medical attention from his old friend Dr. Hostetler. Aware that his days are numbered, the troubled man seeks solace and peace in a boarding house run by a widow and her son. However, it is not Books' fate to die in peace, as he becomes embroiled in one last valiant battle.
4392|Mortal Kombat Legends: Battle of the Realms|The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat.
5656|Two Mules for Sister Sara|When a wandering mercenary named Hogan rescues a nun called Sister Sara from the unwanted attentions of a band of rogues on the Mexican plains, he has no idea what he has let himself in for. Their chance encounter results in the blowing up of a train and a French garrison, as well as igniting a spark between them that survives a shocking discovery.
4760|Cross of Iron|It is 1943, and the German army—ravaged and demoralised—is hastily retreating from the Russian front. In the midst of the madness, conflict brews between the aristocratic yet ultimately pusillanimous Captain Stransky and the courageous Corporal Steiner. Stransky is the only man who believes that the Third Reich is still vastly superior to the Russian army. However, within his pompous persona lies a quivering coward who longs for the Iron Cross so that he can return to Berlin a hero. Steiner, on the other hand is cynical, defiantly non-conformist and more concerned with the safety of his own men rather than the horde of military decorations offered to him by his superiors.
4883|The Monster Squad|Count Dracula returns to the world of humans accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them the ability to rule the world. A group of horror-loving heroes are the only ones daring to stand in their way.
4340|White Snake|One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. As they set off an a journey to discover her real identity, the pair develop feelings for each other.
6901|Yu-Gi-Oh! Capsule Monsters|Yugi, Joey, Téa, Tristan, and Yugi's grandfather Solomon are pulled into a world where Duel Monsters are real. They find monster capsules that they can use to summon monsters. However, in this strange new world, they battle monsters and when their own monsters are attacked, they feel the pain.
3792|Cop Car|Two kids find themselves in the centre of a deadly game of cat and mouse after taking a sheriff's cruiser for a joy ride.
4315|Stand by Me Doraemon|Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.
5955|Lady, la vendedora de rosas|The life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame.
5218|Pooh's Grand Adventure: The Search for Christopher Robin|Pooh gets confused when Christopher Robin leaves him a note to say that he has gone back to school after the holidays. So Pooh, Piglet, Tigger, Eeyore and Rabbit go in search of Christopher Robin which leads to a big adventure.
4653|'71|A young British soldier must find his way back to safety after his unit accidentally abandons him during a riot in the streets of Belfast.
6280|Rosario Tijeras|This is the story of the legendary Rosario Tijeras, the beautiful warrior from a slum who fell in love with Antonio and Emilio, two handsome and wealthy young men. Antonio, a young architect, desperately rushes the dying Rosario Tijeras to a nearby hospital. The beautiful Rosario has been shot four times by a hitman. While he waits for his beloved Rosario to be saved from her wounds, Antonio recalls how Rosario, a beautiful teenager, became the murderer Rosario Tijeras. And how he, a dashing young man, makes her his obsession. The woman of his dreams.
5673|Joe Kidd|A band of Mexicans find their U. S. land claims denied and all the records destroyed in a courthouse fire. Their leader, Louis Chama, encourages them to use force to regain their land. A wealthy landowner wanting the same decides to hire a gang of killers with Joe Kidd to track Chama.
3065|The Amityville Horror|George Lutz, his wife Kathy, and their three children have just moved into a beautiful, and improbably cheap, Victorian mansion nestled in the sleepy coastal town of Amityville, Long Island. However, their dream home is concealing a horrific past and soon each member of the Lutz family is plagued with increasingly strange and violent visions and impulses.
4462|Confessions|Devastated at the death of her four-year-old daughter, a grieving middle school teacher is horrified to discover that her students aren't as innocent as she thinks.
4267|Luxo Jr.|A baby lamp finds a ball to play with and it's all fun and games until the ball bursts. Just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ball ten times bigger.
5485|Breach|Eric O'Neill, a low-level surveillance expert with the FBI, believes he is accomplishing his dream of becoming a full-fledged agent, with his unexpected promotion and assignment to clerk for Robert Hanssen, a renowned senior agent with 25 years in the FBI. However, he soon learns the reason for his promotion is to gain Hanssen's trust and find proof that he is a traitor to the country. Determined to draw the suspected double-agent out of deep cover, O'Neill finds himself in a lethal game of spy vs. spy, where nothing is as it seems.
3017|Secret Obsession|Newlywed Jennifer is brutally attacked at a dark rest stop. While healing from her injuries, she can’t recall anything from her past, including the ordeal. Her husband, Russell , is just thankful she’s alive and eager to get her home. As he reintroduces her to their secluded mountain estate, Detective Page  pursues Jennifer’s assailant — his own daughter went missing and was never found. The same fate now awaits Jennifer, unless someone realizes that her loving caretaker is actually her captor.
4587|The Entity|A single mom is raped by an invisible force. Her psychiatrist believes the experience stems from childhood trauma, while she knows something supernatural is at play.
5698|Big Jake|An aging Texas cattle man who has outlived his time swings into action when outlaws kidnap his grandson.
4375|Belle's Magical World|Belle, the Beast, Lumiere, Cogsworth and the rest of those zany castle residents use their imaginations to embark on three magical, storybook adventures. This direct-to-video anthology serves as a "sequel" to Disney's animated hit film. In "The Perfect World," Belle and the Beast learn about forgiveness. In "Fifi's Folly," Lumiere's girlfriend is jealous of his bond with Belle. And in "Broken Wing," the Beast learns to be kind to an injured bird.
5308|David Attenborough: A Life on Our Planet|The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.
6600|The Inmate|A former U.S. Marine, Lázaro Mendoza, enters a maximum security prison in Mexico (La Rotunda), under a false identity and accused of an alleged triple murder. Now as Dante Pardo, his mission is to infiltrate a dangerous band of inmates and guards that operate inside and outside of prison who are the prime suspects of the kidnapping of the teenage daughter of U.S. Judge, John Morris. Inside La Rotunda, Lázaro has to find out who carried out the kidnapping and the whereabouts of the girl.
4568|Dead End|Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life.
4410|Yu-Gi-Oh!: The Dark Side of Dimensions|Having faced each other on countless occasions, Yugi and Kaiba again put their pride and experience to the test in a duel that transcends dimensions.
2169|Circle|In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there.  Organized in an inward-facing circle and unable to move, they quickly learn that every two minutes, one of them must die…executed by a strange device in the center of the room.
5170|Corrina, Corrina|When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.
4699|Mongol: The Rise of Genghis Khan|The story recounts the early life of Genghis Khan, a slave who went on to conquer half the world in the 11th century.
4764|Conspiracy|At the Wannsee Conference on January 20, 1942, senior Nazi officials meet to determine the manner in which the so-called "Final Solution to the Jewish Question" can be best implemented.
5206|Charlotte's Web|Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.
4213|Barbie: A Fashion Fairytale|Barbie, a popular actress on a sabbatical, learns that her fashion designer aunt Millicent has sold her business to a rival. With the help of a few magical beings, Barbie steps in to save the day.
5401|Selena|In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.
4089|Bedknobs and Broomsticks|Three children evacuated from London during World War II are forced to stay with an eccentric spinster. The children's initial fears disappear when they find out she is in fact a trainee witch.
4617|The Limey|The Limey follows Wilson, a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.
4385|Rugrats in Paris: The Movie|A group of rambunctious toddlers travel a trip to Paris. As they journey from the Eiffel Tower to Notre Dame, they learn new lessons about trust, loyalty and love.
5722|Scooby-Doo! Shaggy's Showdown|When the Scooby gang visits a dude ranch, they discover that it and the nearby town have been haunted by a ghostly cowboy, Dapper Jack, who fires real fire from his fire irons. The mystery only deepens when it’s discovered that the ghost is also the long lost relative of Shaggy Rogers!
5615|Purple Rain|A victim of his own anger, the Kid is a Minneapolis musician on the rise with his band, the Revolution, escaping a tumultuous home life through music. While trying to avoid making the same mistakes as his truculent father, the Kid navigates the club scene and a rocky relationship with a captivating singer, Apollonia. But another musician, Morris, looks to steal the Kid's spotlight -- and his girl.
5163|Little Giants|When Danny O'Shea's daughter is cut from the Peewee football team just for being a girl, he decides to form his own team, composed of other ragtag players who were also cut. Can his team really learn enough to beat the elite team, coached by his brother, a former pro player?
4419|Scooby-Doo! and the Loch Ness Monster|While the gang travel to Scotland to visit Daphne's cousin and witness the annual Highland Games, they find themselves terrorized by the legendary Loch Ness Monster.
4580|The Prophecy|The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.
4751|The Captain|Germany, 1945. Soldier Willi Herold, a deserter of the German army, stumbles into a uniform of Nazi captain abandoned during the last and desperate weeks of the Third Reich. Newly emboldened by the allure of a suit that he has stolen only to stay warm, Willi discovers that many Germans will follow the leader, whoever he is.
5340|Stop Making Sense|A concert film documenting Talking Heads at the height of their popularity, on tour for their 1983 album "Speaking in Tongues." The band takes the stage one by one and is joined by a cadre of guest musicians for a career-spanning and cinematic performance that features creative choreography and visuals.
4856|A Cinderella Story: Christmas Wish|Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.
4995|Fairy Tail: Dragon Cry|Dragon Cry is a magical artifact of deadly power, formed into a staff by the fury and despair of dragons long gone. Now, this power has been stolen from the hands of the Fiore kingdom by the nefarious traitor Zash Caine, who flees with it to the small island nation of Stella. Frightened that the power has fallen into the wrong hands, the King of Fiore hastily sends Fairy Tail to retrieve the staff. But this task proves frightening as a shadowy secret lies in the heart of the kingdom of Stella. Dragon Cry follows their story as they muster up all their strength to recover the stolen staff and save both kingdoms.
6931|Pandemic: How to Prevent an Outbreak|In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.
4273|Barbie: The Princess & the Popstar|Tori is a blonde princess who is bored of living her royal life, and has dreams of becoming a popstar. Keira, on the other hand, is a brunette popstar who dreams of being a princess. When the two meet, they magically trade places, but after realising it is best to be themselves.
4370|Ice Age: The Great Egg-Scapade|A harried prehistoric bird mother entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbours, business booms at his new egg-sitting service. However, dastardly pirate bunny, Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt.
6622|The Trials of Gabriel Fernandez|A boy’s brutal murder and the public trials of his guardians and social workers prompt questions about the system’s protection of vulnerable children.
5021|Alice in Wonderland|Alice follows a white rabbit down a rabbit-hole into a whimsical Wonderland, where she meets characters like the delightful Cheshire Cat, the clumsy White Knight, a rude caterpillar, and the hot-tempered Queen of Hearts and can grow ten feet tall or shrink to three inches. But will she ever be able to return home?
2728|Mighty Morphin Power Rangers: The Movie|Six incredible teens out-maneuver and defeat evil everywhere as the Mighty Morphin Power Rangers, but this time the Power Rangers may have met their match when they face off with Ivan Ooze, the most sinister monster the galaxy has ever seen.
5190|Still Walking|A family gathers together for a commemorative ritual whose nature only gradually becomes clear.
4356|Teen Titans Go! vs. Teen Titans|The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.
4661|The Round Up|A faithful retelling of the 1942 "Vel' d'Hiv Roundup" and the events surrounding it.
6254|Dragon Ball GT|Ten years have passed since Goku left his friends and family to hone his skills. But Goku soon finds himself helpless against the mystical power of the Dragon Balls and an accidental wish made by the devious Emperor Pilaf. The wish; that Goku once again become a child! Goku, together with Trunks, and his own granddaughter Pan, blast off into the outer reaches of space in search of the mysterious Black Star Dragon Balls. But these Dragon Balls have a fatal secret: if not collected within one year Earth will be destroyed.
5700|The Burrowers|It is 1879 in the Dakota Territories, a band of men who set out to find and recover a family of settlers that has mysteriously vanished from their home. Expecting the offenders to be a band of fierce natives, but they soon discover that the real enemy stalks them from below.
4507|The Poughkeepsie Tapes|When hundreds of videotapes showing torture, murder and dismemberment are found in an abandoned house, they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen.
6967|High Score|This docuseries traces the history of classic video games, featuring insights from the innovators who brought these worlds and characters to life.
4402|The Brave Little Toaster|A group of dated appliances, finding themselves stranded in a summer home that their family had just sold, decide to seek out their eight year old 'master'.
6997|Be Eternal: Champions of America|This series takes an unprecedented closeup look at Lionel Messi and the Argentine team's battle to break a 28-year title drought in 2021's Copa América.
5372|Encounters at the End of the World|Herzog and cinematographer Peter Zeitlinger go to Antarctica to meet people who live and work there, and to capture footage of the continent's unique locations. Herzog's voiceover narration explains that his film will not be a typical Antarctica film about "fluffy penguins", but will explore the dreams of the people and the landscape.
2390|Deep Red|An English pianist living in Rome witnesses the brutal murder of his psychic neighbor. With the help of a tenacious young reporter, he tries to discover the killer using very unconventional methods. The two are soon drawn into a shocking web of dementia and violence.
4888|House|Roger Cobb, a divorced horror novelist coming to terms with the disappearance of his young son, inherits an old mansion home to malevolent supernatural residents.
3438|Naomi and Ely's No Kiss List|The bonds between Naomi and Ely are tested when they fall for the same guy.
4887|Blade of the Immortal|Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine.
5582|Fame|A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.
4308|Barbie in 'A Christmas Carol'|On Christmas Eve, Kelly is reluctant to go to a Christmas Eve ball, so Barbie tells her the story of Eden Starling, a glamorous singing diva in the Victorian England and the owner of a theatre house. However, Eden is self-centered and loves only herself. She is frequently accompanied by her snooty cat, Chuzzlewit. She does not believe in Christmas and orders all her employees to work on Christmas.
5259|Cobain: Montage of Heck|Hailed as one of the most innovative and intimate documentaries of all time, experience Kurt Cobain like never before in the only ever fully authorized portrait of the famed music icon. Academy Award nominated filmmaker Brett Morgen expertly blends Cobain's personal archive of art, music, never seen before movies, animation and revelatory interviews from his family and closest friends.
5264|Apollo 11|A look at the Apollo 11 mission to land on the moon led by commander Neil Armstrong and pilot Buzz Aldrin.
4220|Barbie as the Island Princess|Young Rosella is saved by a few kind animals after a shipwreck. Now called Ro, she learns to talk to animals. One day, she saves the life of a prince and returns to civilisation to discover her past.
4880|Lost River|Billy, a single mother of two, is led into a macabre underworld while her teenage son, Bones, discovers a secret road leading to an underwater town. Both Billy and Bones must dive deep into the mystery if their family is to survive.
2794|The Butterfly Effect 3: Revelations|The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.
4561|Sorority Row|When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.
2666|Bad Taste|A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the problem. Things are complicated due to Giles, an aid worker who comes to Kaihoro the same day to collect change from the residents. He is captured by the aliens, and AIaDS stages a rescue mission that quickly becomes an all-out assault on the aliens’ headquarters.
4562|Andhadhun|A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.
